Date, Hour, GEOTHERMAL, BIOMASS, BIOGAS, SMALL HYDRO, WIND TOTAL, SOLAR PV, SOLAR THERMAL,
2016-01-17, 19, 1054, 168, 172, 336, 632, 0, 0, 
2016-01-17, 20, 1055, 169, 172, 287, 430, 0, 0, 
2016-01-17, 21, 1056, 171, 172, 277, 545, 0, 0, 
2016-01-17, 22, 1057, 173, 172, 280, 568, 0, 0, 
2016-01-17, 23, 1058, 169, 172, 249, 533, 0, 0, 
2016-01-17, 24, 1059, 174, 171, 235, 498, 0, 0, 
2016-01-18, 1, 1060, 183, 169, 228, 420, 0, 0, 
2016-01-18, 2, 1059, 192, 172, 237, 480, 0, 0, 
2016-01-18, 3, 1058, 193, 172, 236, 439, 0, 0, 
2016-01-18, 4, 1059, 200, 172, 234, 746, 0, 0, 
2016-01-18, 5, 1060, 203, 172, 222, 471, 0, 0, 
2016-01-18, 6, 1060, 203, 172, 222, 359, 0, 0, 
2016-01-18, 7, 1060, 188, 166, 255, 640, 0, 0, 
2016-01-18, 8, 1059, 178, 167, 259, 839, 144, 0, 
2016-01-18, 9, 1060, 179, 169, 258, 908, 932, 0, 
2016-01-18, 10, 1059, 181, 170, 283, 1141, 2488, 0, 
2016-01-18, 11, 1060, 183, 172, 235, 1207, 3175, 0, 
2016-01-18, 12, 1059, 183, 170, 225, 1967, 3426, 19, 
2016-01-18, 13, 1060, 185, 171, 225, 2052, 3480, 34, 
2016-01-18, 14, 1060, 182, 171, 224, 2256, 3097, 43, 
2016-01-18, 15, 1061, 183, 172, 253, 2263, 2636, 115, 
2016-01-18, 16, 1062, 185, 171, 256, 1953, 1853, 87, 
2016-01-18, 17, 1061, 187, 171, 297, 1732, 582, 4, 
2016-01-18, 18, 1060, 182, 171, 337, 1425, 0, 0, 
2016-01-18, 19, 1059, 183, 171, 340, 1230, 0, 0, 
2016-01-18, 20, 1058, 183, 170, 335, 987, 0, 0, 
2016-01-18, 21, 1057, 185, 170, 298, 798, 0, 0, 
2016-01-18, 22, 1057, 182, 170, 294, 845, 0, 0, 
2016-01-18, 23, 1057, 178, 170, 255, 725, 0, 0, 
2016-01-18, 24, 1057, 180, 170, 233, 532, 0, 0, 
2016-01-19, 1, 1057, 179, 168, 209, 201, 0, 0, 
2016-01-19, 2, 1051, 179, 170, 208, 408, 0, 0, 
2016-01-19, 3, 1047, 174, 171, 210, 919, 0, 0, 
2016-01-19, 4, 1038, 178, 171, 209, 1339, 0, 0, 
2016-01-19, 5, 1034, 178, 172, 208, 1090, 0, 0, 
2016-01-19, 6, 1032, 178, 172, 210, 969, 0, 0, 
2016-01-19, 7, 1031, 178, 170, 290, 1036, 0, 0, 
2016-01-19, 8, 1023, 174, 158, 292, 1030, 426, 0, 
2016-01-19, 9, 1020, 179, 156, 287, 953, 1631, 0, 
2016-01-19, 10, 1021, 180, 156, 282, 955, 2333, 0, 
2016-01-19, 11, 1019, 188, 155, 230, 683, 2319, 0, 
2016-01-19, 12, 1019, 192, 153, 211, 540, 2285, 0, 
2016-01-19, 13, 1019, 184, 153, 168, 884, 2088, 0, 
2016-01-19, 14, 1024, 182, 153, 195, 1217, 1997, 0, 
2016-01-19, 15, 1025, 183, 147, 259, 1378, 1347, 0, 
2016-01-19, 16, 1025, 187, 154, 269, 1785, 1040, 0, 
2016-01-19, 17, 1027, 186, 156, 317, 1641, 320, 0, 
2016-01-19, 18, 1033, 186, 158, 359, 1801, 0, 0, 
2016-01-19, 19, 1035, 193, 158, 361, 1925, 0, 0, 
2016-01-19, 20, 1036, 198, 162, 355, 1805, 0, 0, 
2016-01-19, 21, 1039, 196, 162, 320, 1849, 0, 0, 
2016-01-19, 22, 1042, 198, 162, 313, 1593, 0, 0, 
2016-01-19, 23, 1046, 196, 166, 279, 1276, 0, 0, 
2016-01-19, 24, 1047, 197, 171, 264, 1147, 0, 0, 
2016-01-20, 1, 1060, 203, 170, 247, 949, 0, 0, 
2016-01-20, 2, 1060, 202, 174, 238, 1084, 0, 0, 
2016-01-20, 3, 1067, 201, 173, 191, 865, 0, 0, 
2016-01-20, 4, 1067, 203, 173, 194, 886, 0, 0, 
2016-01-20, 5, 1074, 204, 174, 240, 1036, 0, 0, 
2016-01-20, 6, 1078, 203, 171, 270, 924, 0, 0, 
2016-01-20, 7, 1079, 199, 171, 306, 823, 0, 0, 
2016-01-20, 8, 1081, 199, 169, 313, 1063, 655, 0, 
2016-01-20, 9, 1082, 202, 168, 309, 1433, 2509, 0, 
2016-01-20, 10, 1083, 204, 169, 310, 1521, 3763, 0, 
2016-01-20, 11, 1078, 211, 169, 252, 1265, 4372, 0, 
2016-01-20, 12, 1078, 207, 168, 207, 712, 4512, 0, 
2016-01-20, 13, 1079, 212, 170, 238, 362, 4492, 12, 
2016-01-20, 14, 1080, 213, 172, 258, 215, 4201, 16, 
2016-01-20, 15, 1080, 213, 174, 259, 142, 3347, 13, 
2016-01-20, 16, 1076, 213, 173, 315, 118, 2240, 0, 
2016-01-20, 17, 1076, 215, 173, 331, 129, 550, 0, 
2016-01-20, 18, 1075, 212, 172, 343, 110, 0, 0, 
2016-01-20, 19, 1074, 213, 172, 340, 116, 0, 0, 
2016-01-20, 20, 1075, 212, 173, 295, 142, 0, 0, 
2016-01-20, 21, 1077, 210, 172, 261, 181, 0, 0, 
2016-01-20, 22, 1073, 206, 172, 258, 218, 0, 0, 
2016-01-20, 23, 1063, 202, 172, 247, 217, 0, 0, 
2016-01-20, 24, 1065, 202, 172, 236, 218, 0, 0, 
2016-01-21, 1, 1065, 201, 170, 227, 174, 0, 0, 
2016-01-21, 2, 1066, 199, 173, 182, 238, 0, 0, 
2016-01-21, 3, 1065, 204, 172, 180, 262, 0, 0, 
2016-01-21, 4, 1065, 220, 173, 180, 311, 0, 0, 
2016-01-21, 5, 1064, 223, 173, 183, 324, 0, 0, 
2016-01-21, 6, 1062, 220, 173, 232, 358, 0, 0, 
2016-01-21, 7, 1061, 219, 172, 310, 352, 0, 0, 
2016-01-21, 8, 1065, 220, 169, 312, 335, 627, 0, 
2016-01-21, 9, 1068, 223, 169, 298, 322, 2034, 57, 
2016-01-21, 10, 1065, 224, 168, 289, 415, 3322, 15, 
2016-01-21, 11, 1064, 230, 169, 226, 531, 3971, 0, 
2016-01-21, 12, 1063, 228, 171, 180, 396, 3655, 16, 
2016-01-21, 13, 1059, 230, 173, 185, 359, 4231, 19, 
2016-01-21, 14, 1060, 229, 170, 212, 417, 3866, 0, 
2016-01-21, 15, 1061, 231, 171, 231, 439, 3083, 23, 
2016-01-21, 16, 1060, 233, 172, 292, 419, 2172, 42, 
2016-01-21, 17, 1061, 232, 174, 325, 424, 564, 0, 
2016-01-21, 18, 1060, 227, 173, 351, 374, 0, 0, 
2016-01-21, 19, 1059, 227, 171, 330, 383, 0, 0, 
2016-01-21, 20, 1058, 228, 166, 329, 329, 0, 0, 
2016-01-21, 21, 1058, 227, 170, 299, 323, 0, 0, 
2016-01-21, 22, 1056, 224, 170, 293, 337, 0, 0, 
2016-01-21, 23, 1056, 221, 170, 244, 321, 0, 0, 
2016-01-21, 24, 1054, 220, 170, 243, 240, 0, 0, 
2016-01-22, 1, 1054, 218, 170, 237, 277, 0, 0, 
2016-01-22, 2, 1054, 217, 173, 202, 633, 0, 0, 
2016-01-22, 3, 1054, 221, 174, 201, 436, 0, 0, 
2016-01-22, 4, 1054, 216, 174, 203, 254, 0, 0, 
2016-01-22, 5, 1054, 221, 174, 240, 266, 0, 0, 
2016-01-22, 6, 1053, 220, 174, 248, 310, 0, 0, 
2016-01-22, 7, 1051, 213, 171, 227, 273, 9, 0, 
2016-01-22, 8, 1054, 222, 172, 229, 197, 657, 0, 
2016-01-22, 9, 1060, 225, 173, 223, 127, 2315, 21, 
2016-01-22, 10, 1069, 217, 173, 223, 141, 3688, 98, 
2016-01-22, 11, 1065, 228, 172, 225, 171, 3969, 11, 
2016-01-22, 12, 1060, 231, 173, 224, 189, 3923, 2, 
2016-01-22, 13, 1061, 230, 175, 226, 230, 3689, 17, 
2016-01-22, 14, 1062, 227, 176, 206, 411, 3578, 32, 
2016-01-22, 15, 1062, 234, 175, 232, 542, 2866, 28, 
2016-01-22, 16, 1063, 233, 175, 235, 666, 1430, 2, 
2016-01-22, 17, 1062, 233, 175, 275, 721, 367, 0, 
2016-01-22, 18, 1060, 232, 175, 335, 636, 0, 0, 
2016-01-22, 19, 1060, 232, 175, 337, 532, 0, 0, 
2016-01-22, 20, 1060, 230, 174, 301, 406, 0, 0, 
2016-01-22, 21, 1058, 227, 174, 292, 455, 0, 0, 
2016-01-22, 22, 1060, 224, 174, 293, 488, 0, 0, 
2016-01-22, 23, 1062, 218, 172, 273, 627, 0, 0, 
2016-01-22, 24, 1062, 212, 171, 271, 799, 0, 0, 
2016-01-23, 1, 1061, 208, 169, 227, 758, 0, 0, 
2016-01-23, 2, 1061, 208, 172, 224, 963, 0, 0, 
2016-01-23, 3, 1062, 208, 173, 224, 949, 0, 0, 
2016-01-23, 4, 1062, 211, 173, 227, 1020, 0, 0, 
2016-01-23, 5, 1061, 219, 172, 230, 875, 0, 0, 
2016-01-23, 6, 1061, 225, 173, 233, 748, 0, 0, 
2016-01-23, 7, 1061, 227, 176, 310, 779, 0, 0, 
2016-01-23, 8, 1062, 228, 175, 313, 726, 308, 0, 
2016-01-23, 9, 1063, 221, 167, 307, 880, 996, 0, 
2016-01-23, 10, 1062, 213, 156, 269, 1190, 2058, 0, 
2016-01-23, 11, 1062, 212, 161, 220, 1385, 3186, 0, 
2016-01-23, 12, 1064, 205, 170, 211, 1602, 3245, 0, 
2016-01-23, 13, 1065, 204, 169, 190, 2096, 3382, 0, 
2016-01-23, 14, 1066, 198, 170, 227, 2764, 3022, 0, 
2016-01-23, 15, 1066, 201, 170, 215, 3433, 2223, 0, 
2016-01-23, 16, 1067, 200, 171, 269, 3526, 1593, 0, 
2016-01-23, 17, 1067, 200, 174, 314, 3698, 616, 0, 
2016-01-23, 18, 1066, 202, 175, 367, 3530, 0, 0, 
2016-01-23, 19, 1065, 201, 174, 316, 2960, 0, 0, 
2016-01-23, 20, 1065, 200, 174, 312, 2549, 0, 0, 
2016-01-23, 21, 1065, 200, 173, 311, 3277, 0, 0, 
2016-01-23, 22, 1066, 199, 173, 271, 2907, 0, 0, 
2016-01-23, 23, 1066, 197, 173, 265, 2904, 0, 0, 
2016-01-23, 24, 1066, 199, 171, 264, 3217, 0, 0, 
2016-01-24, 1, 1067, 199, 167, 237, 2715, 0, 0, 
2016-01-24, 2, 1067, 195, 170, 214, 2860, 0, 0, 
2016-01-24, 3, 1068, 196, 171, 214, 2903, 0, 0, 
2016-01-24, 4, 1068, 195, 171, 215, 2662, 0, 0, 
2016-01-24, 5, 1067, 195, 172, 216, 2644, 0, 0, 
2016-01-24, 6, 1066, 198, 171, 225, 2501, 0, 0, 
2016-01-24, 7, 1066, 199, 170, 304, 2466, 0, 0, 
2016-01-24, 8, 1066, 201, 170, 304, 2762, 791, 0, 
2016-01-24, 9, 1067, 200, 169, 298, 2785, 3017, 0, 
2016-01-24, 10, 1067, 200, 170, 254, 2467, 4280, 94, 
2016-01-24, 11, 1067, 200, 169, 219, 2405, 4258, 193, 
2016-01-24, 12, 1067, 197, 170, 201, 2294, 4145, 318, 
2016-01-24, 13, 1068, 199, 171, 185, 1703, 4571, 382, 
2016-01-24, 14, 1067, 200, 162, 195, 1101, 4801, 379, 
2016-01-24, 15, 1069, 200, 160, 213, 1023, 4384, 371, 
2016-01-24, 16, 1070, 199, 160, 252, 1004, 2809, 153, 
2016-01-24, 17, 1069, 197, 159, 239, 988, 869, 0, 
2016-01-24, 18, 1069, 199, 159, 291, 1436, 0, 0, 
2016-01-24, 19, 1077, 198, 160, 290, 2235, 0, 0, 
2016-01-24, 20, 1076, 197, 159, 258, 2104, 0, 0, 
2016-01-24, 21, 1068, 194, 159, 256, 2012, 0, 0, 
2016-01-24, 22, 1067, 194, 160, 250, 1719, 0, 0, 
2016-01-24, 23, 1064, 193, 160, 247, 1956, 0, 0, 
2016-01-24, 24, 1064, 194, 159, 247, 2042, 0, 0, 
2016-01-25, 1, 1064, 192, 156, 233, 1709, 0, 0, 
2016-01-25, 2, 1065, 192, 159, 229, 1585, 0, 0, 
2016-01-25, 3, 1065, 194, 160, 229, 1771, 0, 0, 
2016-01-25, 4, 1065, 197, 159, 228, 1446, 0, 0, 
2016-01-25, 5, 1064, 198, 160, 236, 1270, 0, 0, 
2016-01-25, 6, 1062, 196, 160, 247, 1062, 0, 0, 
2016-01-25, 7, 1061, 190, 159, 276, 613, 0, 0, 
2016-01-25, 8, 1060, 191, 157, 282, 313, 736, 23, 
2016-01-25, 9, 1060, 195, 160, 271, 270, 2890, 289, 
2016-01-25, 10, 1059, 199, 163, 268, 329, 4615, 378, 
2016-01-25, 11, 1060, 201, 162, 235, 346, 5193, 377, 
2016-01-25, 12, 1061, 202, 161, 233, 412, 5246, 374, 
2016-01-25, 13, 1062, 203, 161, 241, 440, 5194, 343, 
2016-01-25, 14, 1061, 203, 164, 220, 359, 4988, 277, 
2016-01-25, 15, 1063, 202, 164, 251, 316, 4429, 0, 
2016-01-25, 16, 1065, 203, 164, 234, 278, 2990, 0, 
2016-01-25, 17, 1067, 203, 163, 249, 282, 931, 0, 
2016-01-25, 18, 1065, 200, 162, 296, 341, 0, 0, 
2016-01-25, 19, 1064, 200, 161, 295, 354, 0, 0, 
2016-01-25, 20, 1063, 200, 154, 296, 348, 0, 0, 
2016-01-25, 21, 1061, 200, 159, 272, 335, 0, 0, 
2016-01-25, 22, 1061, 196, 166, 260, 371, 0, 0, 
2016-01-25, 23, 1061, 203, 172, 259, 421, 0, 0, 
2016-01-25, 24, 1061, 203, 171, 259, 402, 0, 0, 
2016-01-26, 1, 1063, 201, 168, 251, 318, 0, 0, 
2016-01-26, 2, 1062, 199, 171, 252, 461, 0, 0, 
2016-01-26, 3, 1063, 200, 171, 251, 491, 0, 0, 
2016-01-26, 4, 1062, 202, 172, 252, 520, 0, 0, 
2016-01-26, 5, 1063, 204, 172, 252, 561, 0, 0, 
2016-01-26, 6, 1062, 202, 171, 253, 523, 0, 0, 
2016-01-26, 7, 1063, 201, 171, 260, 558, 4, 0, 
2016-01-26, 8, 1060, 200, 167, 260, 509, 942, 2, 
2016-01-26, 9, 1035, 183, 166, 252, 455, 3306, 258, 
2016-01-26, 10, 1035, 176, 164, 248, 484, 4641, 369, 
2016-01-26, 11, 1037, 177, 166, 249, 468, 5141, 378, 
2016-01-26, 12, 1039, 177, 169, 213, 506, 5152, 381, 
2016-01-26, 13, 1039, 178, 170, 211, 525, 5256, 358, 
2016-01-26, 14, 1041, 179, 171, 211, 486, 5403, 293, 
2016-01-26, 15, 1041, 180, 172, 188, 439, 5076, 368, 
2016-01-26, 16, 1045, 180, 171, 226, 387, 3701, 315, 
2016-01-26, 17, 1066, 180, 170, 234, 395, 1183, 74, 
2016-01-26, 18, 1067, 185, 170, 279, 376, 0, 0, 
2016-01-26, 19, 1066, 194, 170, 281, 363, 0, 0, 
2016-01-26, 20, 1066, 197, 170, 245, 361, 0, 0, 
2016-01-26, 21, 1066, 196, 170, 240, 353, 0, 0, 
2016-01-26, 22, 1066, 194, 170, 238, 371, 0, 0, 
2016-01-26, 23, 1065, 190, 171, 259, 376, 0, 0, 
2016-01-26, 24, 1063, 189, 169, 263, 348, 0, 0, 
2016-01-27, 1, 1063, 188, 167, 263, 222, 0, 0, 
2016-01-27, 2, 1063, 189, 161, 264, 299, 0, 0, 
2016-01-27, 3, 1063, 190, 167, 262, 348, 0, 0, 
2016-01-27, 4, 1062, 186, 171, 263, 379, 0, 0, 
2016-01-27, 5, 1062, 185, 171, 262, 346, 0, 0, 
2016-01-27, 6, 1062, 190, 171, 262, 383, 0, 0, 
2016-01-27, 7, 1062, 188, 168, 316, 400, 0, 0, 
2016-01-27, 8, 1062, 186, 165, 319, 383, 678, 28, 
2016-01-27, 9, 1062, 188, 166, 315, 392, 2212, 231, 
2016-01-27, 10, 1061, 195, 165, 307, 332, 3124, 343, 
2016-01-27, 11, 1062, 206, 166, 267, 279, 3809, 376, 
2016-01-27, 12, 1062, 203, 168, 246, 263, 4264, 373, 
2016-01-27, 13, 1061, 195, 169, 235, 239, 4449, 374, 
2016-01-27, 14, 1061, 198, 167, 237, 225, 4232, 377, 
2016-01-27, 15, 1062, 199, 169, 238, 202, 3128, 228, 
2016-01-27, 16, 1061, 200, 171, 266, 62, 2158, 80, 
2016-01-27, 17, 1062, 202, 172, 266, 68, 617, 6, 
2016-01-27, 18, 1063, 200, 171, 303, 72, 0, 0, 
2016-01-27, 19, 1062, 198, 170, 302, 82, 0, 0, 
2016-01-27, 20, 1062, 200, 171, 315, 70, 0, 0, 
2016-01-27, 21, 1062, 198, 170, 351, 65, 0, 0, 
2016-01-27, 22, 1062, 195, 170, 308, 58, 0, 0, 
2016-01-27, 23, 1061, 192, 169, 288, 79, 0, 0, 
2016-01-27, 24, 1061, 191, 169, 234, 88, 0, 0, 
2016-01-28, 1, 1062, 189, 168, 250, 83, 0, 0, 
2016-01-28, 2, 1061, 189, 170, 251, 94, 0, 0, 
2016-01-28, 3, 1060, 191, 170, 251, 91, 0, 0, 
2016-01-28, 4, 1060, 191, 169, 252, 107, 0, 0, 
2016-01-28, 5, 1060, 193, 171, 262, 116, 0, 0, 
2016-01-28, 6, 1060, 191, 172, 266, 123, 0, 0, 
2016-01-28, 7, 1061, 189, 172, 314, 131, 0, 0, 
2016-01-28, 8, 1061, 187, 170, 310, 219, 746, 0, 
2016-01-28, 9, 1063, 190, 165, 309, 155, 3040, 236, 
2016-01-28, 10, 1062, 189, 164, 298, 159, 4488, 373, 
2016-01-28, 11, 1061, 194, 163, 262, 115, 4956, 375, 
2016-01-28, 12, 1060, 192, 162, 246, 149, 5231, 380, 
2016-01-28, 13, 1060, 188, 167, 228, 161, 4889, 379, 
2016-01-28, 14, 1062, 187, 168, 244, 164, 4981, 383, 
2016-01-28, 15, 1061, 188, 169, 256, 196, 4394, 388, 
2016-01-28, 16, 1062, 188, 169, 253, 690, 3080, 336, 
2016-01-28, 17, 1062, 192, 169, 305, 1350, 926, 93, 
2016-01-28, 18, 1060, 195, 168, 371, 1797, 0, 1, 
2016-01-28, 19, 1060, 197, 167, 362, 1397, 0, 0, 
2016-01-28, 20, 1059, 197, 168, 331, 1068, 0, 0, 
2016-01-28, 21, 1058, 193, 168, 327, 893, 0, 0, 
2016-01-28, 22, 1058, 191, 167, 321, 1189, 0, 0, 
2016-01-28, 23, 1057, 188, 167, 317, 1371, 0, 0, 
2016-01-28, 24, 1058, 188, 166, 266, 1020, 0, 0, 
2016-01-29, 1, 1058, 188, 165, 228, 1023, 0, 0, 
2016-01-29, 2, 1058, 190, 167, 228, 1186, 0, 0, 
2016-01-29, 3, 1057, 190, 167, 233, 1199, 0, 0, 
2016-01-29, 4, 1057, 192, 167, 234, 1351, 0, 0, 
2016-01-29, 5, 1056, 193, 167, 247, 1360, 0, 0, 
2016-01-29, 6, 1056, 191, 167, 287, 1691, 0, 0, 
2016-01-29, 7, 1055, 190, 167, 326, 2167, 6, 2, 
2016-01-29, 8, 1055, 190, 166, 326, 1898, 743, 11, 
2016-01-29, 9, 1054, 188, 166, 322, 1761, 2518, 15, 
2016-01-29, 10, 1054, 192, 166, 305, 1922, 3867, 16, 
2016-01-29, 11, 1054, 191, 166, 256, 1582, 4567, 72, 
2016-01-29, 12, 1055, 196, 166, 285, 1388, 4629, 351, 
2016-01-29, 13, 1057, 194, 167, 286, 1459, 4386, 413, 
2016-01-29, 14, 1058, 194, 168, 283, 1273, 4342, 343, 
2016-01-29, 15, 1059, 194, 168, 274, 1351, 3719, 100, 
2016-01-29, 16, 1062, 198, 168, 268, 1484, 3083, 24, 
2016-01-29, 17, 1065, 199, 169, 302, 1733, 941, 20, 
2016-01-29, 18, 1065, 198, 169, 348, 1614, 0, 20, 
2016-01-29, 19, 1065, 196, 166, 348, 1578, 0, 20, 
2016-01-29, 20, 1065, 197, 155, 343, 2088, 0, 24, 
2016-01-29, 21, 1066, 195, 156, 324, 2041, 0, 26, 
2016-01-29, 22, 1065, 193, 154, 306, 1954, 0, 7, 
2016-01-29, 23, 1058, 189, 154, 227, 1318, 0, 0, 
2016-01-29, 24, 1061, 191, 154, 227, 1270, 0, 0, 
2016-01-30, 1, 1066, 192, 152, 235, 1364, 0, 0, 
2016-01-30, 2, 1023, 190, 155, 238, 1580, 0, 0, 
2016-01-30, 3, 1016, 192, 155, 243, 1636, 0, 0, 
2016-01-30, 4, 1016, 193, 156, 238, 1757, 0, 0, 
2016-01-30, 5, 1015, 195, 156, 245, 1788, 0, 0, 
2016-01-30, 6, 1013, 195, 156, 237, 1909, 0, 0, 
2016-01-30, 7, 1015, 198, 156, 278, 2075, 0, 0, 
2016-01-30, 8, 1025, 199, 156, 280, 2034, 711, 0, 
2016-01-30, 9, 1030, 197, 155, 276, 2357, 2284, 46, 
2016-01-30, 10, 1031, 198, 155, 242, 2310, 3096, 0, 
2016-01-30, 11, 1032, 198, 155, 200, 2418, 3543, 0, 
2016-01-30, 12, 1033, 198, 155, 200, 2433, 4068, 0, 
2016-01-30, 13, 1056, 197, 156, 197, 2605, 4113, 17, 
2016-01-30, 14, 1070, 198, 156, 198, 2931, 3838, 30, 
2016-01-30, 15, 1073, 198, 156, 204, 2840, 3627, 43, 
2016-01-30, 16, 1074, 199, 155, 284, 2649, 2588, 54, 
2016-01-30, 17, 1075, 196, 155, 311, 2759, 783, 25, 
2016-01-30, 18, 1073, 194, 155, 393, 2554, 0, 0, 
2016-01-30, 19, 1073, 196, 154, 366, 2534, 0, 0, 
2016-01-30, 20, 1072, 193, 154, 362, 2353, 0, 0, 
2016-01-30, 21, 1072, 193, 154, 360, 2338, 0, 0, 
2016-01-30, 22, 1073, 191, 153, 358, 2163, 0, 0, 
2016-01-30, 23, 1074, 189, 153, 301, 1974, 0, 0, 
2016-01-30, 24, 1073, 191, 152, 305, 1822, 0, 0, 
2016-01-31, 1, 1073, 192, 150, 263, 1453, 0, 0, 
2016-01-31, 2, 1073, 190, 155, 259, 1815, 0, 0, 
2016-01-31, 3, 1073, 191, 155, 258, 1477, 0, 0, 
2016-01-31, 4, 1073, 189, 155, 258, 1233, 0, 0, 
2016-01-31, 5, 1072, 189, 155, 264, 1218, 0, 0, 
2016-01-31, 6, 1071, 190, 155, 295, 1559, 0, 0, 
2016-01-31, 7, 1069, 192, 156, 341, 1504, 0, 0, 
2016-01-31, 8, 1069, 194, 156, 344, 1499, 612, 0, 
2016-01-31, 9, 1071, 195, 157, 338, 1800, 1756, 0, 
2016-01-31, 10, 1072, 194, 158, 298, 2041, 2468, 14, 
2016-01-31, 11, 1072, 196, 158, 263, 2197, 2813, 40, 
2016-01-31, 12, 1072, 195, 158, 249, 2056, 2750, 22, 
2016-01-31, 13, 1073, 192, 158, 250, 1447, 2582, 0, 
2016-01-31, 14, 1072, 195, 159, 237, 2714, 2645, 0, 
2016-01-31, 15, 1073, 194, 153, 244, 2387, 2108, 0, 
2016-01-31, 16, 1077, 194, 145, 279, 2240, 1768, 0, 
2016-01-31, 17, 1076, 196, 140, 306, 2109, 658, 0, 
2016-01-31, 18, 1076, 195, 149, 413, 1902, 0, 0, 
2016-01-31, 19, 1076, 194, 158, 382, 2136, 0, 0, 
2016-01-31, 20, 1075, 194, 160, 371, 2099, 0, 0, 
2016-01-31, 21, 1059, 210, 188, 363, 2467, 0, 0, 
2016-01-31, 22, 1026, 209, 187, 358, 2413, 0, 0, 
2016-01-31, 23, 1025, 209, 160, 312, 2240, 0, 0, 
2016-01-31, 24, 1025, 207, 157, 304, 2206, 0, 0, 
2016-02-01, 1, 1026, 190, 154, 293, 1966, 0, 0, 
2016-02-01, 2, 1026, 188, 156, 294, 2251, 0, 0, 
2016-02-01, 3, 1026, 189, 155, 273, 2229, 0, 0, 
2016-02-01, 4, 1026, 189, 154, 274, 2127, 0, 0, 
2016-02-01, 5, 1016, 189, 154, 264, 2123, 0, 0, 
2016-02-01, 6, 979, 188, 152, 286, 2119, 0, 0, 
2016-02-01, 7, 991, 201, 142, 324, 2487, 0, 0, 
2016-02-01, 8, 998, 214, 137, 345, 2650, 777, 0, 
2016-02-01, 9, 999, 219, 140, 318, 2753, 3141, 0, 
2016-02-01, 10, 999, 225, 141, 291, 3431, 4803, 40, 
2016-02-01, 11, 1000, 235, 142, 279, 3252, 5000, 57, 
2016-02-01, 12, 1000, 241, 140, 259, 2949, 5052, 74, 
2016-02-01, 13, 1000, 243, 143, 249, 3270, 5163, 182, 
2016-02-01, 14, 996, 243, 150, 212, 3289, 5109, 307, 
2016-02-01, 15, 1015, 244, 159, 252, 2904, 4573, 440, 
2016-02-01, 16, 1033, 248, 163, 258, 2645, 3756, 415, 
2016-02-01, 17, 1032, 250, 164, 264, 2447, 1176, 128, 
2016-02-01, 18, 1031, 247, 167, 368, 2426, 0, 4, 
2016-02-01, 19, 1031, 246, 163, 369, 2283, 0, 0, 
2016-02-01, 20, 1031, 245, 164, 355, 2042, 0, 0, 
2016-02-01, 21, 1034, 245, 165, 312, 1554, 0, 0, 
2016-02-01, 22, 1034, 242, 164, 289, 1330, 0, 0, 
2016-02-01, 23, 1034, 239, 164, 258, 1504, 0, 0, 
2016-02-01, 24, 1030, 233, 164, 241, 1540, 0, 0, 
2016-02-02, 1, 998, 214, 161, 230, 1663, 0, 0, 
2016-02-02, 2, 999, 211, 164, 181, 1893, 0, 0, 
2016-02-02, 3, 1000, 213, 163, 180, 1757, 0, 0, 
2016-02-02, 4, 1000, 233, 163, 179, 1312, 0, 0, 
2016-02-02, 5, 999, 236, 164, 226, 998, 0, 0, 
2016-02-02, 6, 996, 237, 158, 240, 760, 0, 0, 
2016-02-02, 7, 997, 234, 156, 279, 1014, 0, 0, 
2016-02-02, 8, 997, 237, 157, 322, 1304, 981, 44, 
2016-02-02, 9, 996, 241, 155, 323, 1188, 2978, 279, 
2016-02-02, 10, 994, 243, 153, 279, 1293, 4226, 426, 
2016-02-02, 11, 996, 246, 154, 268, 1137, 4477, 498, 
2016-02-02, 12, 996, 244, 153, 255, 1259, 4688, 486, 
2016-02-02, 13, 997, 247, 155, 249, 1453, 4449, 475, 
2016-02-02, 14, 998, 244, 160, 252, 1471, 4586, 439, 
2016-02-02, 15, 998, 245, 160, 266, 1825, 4115, 420, 
2016-02-02, 16, 999, 247, 163, 265, 1681, 3094, 444, 
2016-02-02, 17, 999, 245, 165, 271, 1080, 1173, 136, 
2016-02-02, 18, 998, 243, 165, 408, 786, 0, 11, 
2016-02-02, 19, 998, 243, 166, 422, 713, 0, 0, 
2016-02-02, 20, 996, 242, 167, 381, 602, 0, 0, 
2016-02-02, 21, 997, 240, 166, 352, 497, 0, 0, 
2016-02-02, 22, 992, 239, 165, 307, 308, 0, 0, 
2016-02-02, 23, 981, 237, 165, 271, 212, 0, 0, 
2016-02-02, 24, 982, 235, 164, 248, 155, 0, 0, 
2016-02-03, 1, 982, 234, 161, 246, 57, 0, 0, 
2016-02-03, 2, 996, 233, 165, 250, 47, 0, 0, 
2016-02-03, 3, 995, 235, 163, 249, 60, 0, 0, 
2016-02-03, 4, 994, 236, 164, 264, 93, 0, 0, 
2016-02-03, 5, 994, 239, 164, 264, 128, 0, 0, 
2016-02-03, 6, 993, 239, 163, 261, 119, 0, 0, 
2016-02-03, 7, 993, 239, 162, 297, 165, 0, 0, 
2016-02-03, 8, 938, 241, 151, 337, 157, 1141, 39, 
2016-02-03, 9, 918, 244, 145, 279, 151, 3525, 249, 
2016-02-03, 10, 919, 244, 139, 269, 141, 4787, 406, 
2016-02-03, 11, 919, 244, 138, 270, 159, 5393, 506, 
