Date, Hour, RENEWABLES, NUCLEAR, THERMAL, IMPORTS, HYDRO,
2016-01-19, 7, 2705, 2272, 10597, 6924, 1706, 
2016-01-19, 8, 3102, 2272, 12509, 6204, 1777, 
2016-01-19, 9, 4225, 2271, 12665, 5597, 1413, 
2016-01-19, 10, 4926, 2271, 11891, 5593, 1476, 
2016-01-19, 11, 4594, 2270, 12747, 5245, 1588, 
2016-01-19, 12, 4401, 2269, 13222, 4836, 1638, 
2016-01-19, 13, 4497, 2269, 13267, 4948, 1401, 
2016-01-19, 14, 4768, 2270, 12491, 5100, 1295, 
2016-01-19, 15, 4338, 2269, 12088, 5539, 1288, 
2016-01-19, 16, 4460, 2269, 11378, 5934, 1571, 
2016-01-19, 17, 3647, 2270, 12538, 6181, 1605, 
2016-01-19, 18, 3537, 2272, 14410, 5941, 2161, 
2016-01-19, 19, 3672, 2271, 14436, 6268, 2188, 
2016-01-19, 20, 3555, 2272, 13953, 6574, 2008, 
2016-01-19, 21, 3566, 2272, 13217, 6649, 1837, 
2016-01-19, 22, 3308, 2272, 12036, 6751, 1617, 
2016-01-19, 23, 2963, 2272, 11244, 6015, 1350, 
2016-01-19, 24, 2824, 2272, 10203, 5381, 1199, 
2016-01-20, 1, 2629, 2271, 10120, 4834, 1006, 
2016-01-20, 2, 2758, 2271, 9139, 4940, 966, 
2016-01-20, 3, 2497, 2271, 8727, 5155, 962, 
2016-01-20, 4, 2523, 2270, 8716, 5026, 980, 
2016-01-20, 5, 2728, 2271, 8663, 5285, 1179, 
2016-01-20, 6, 2646, 2272, 9292, 6220, 1362, 
2016-01-20, 7, 2578, 2272, 10802, 7437, 1428, 
2016-01-20, 8, 3480, 2273, 11362, 7452, 1380, 
2016-01-20, 9, 5703, 2273, 10201, 6297, 1258, 
2016-01-20, 10, 7050, 2272, 9938, 5335, 1238, 
2016-01-20, 11, 7347, 2272, 9730, 5379, 1143, 
2016-01-20, 12, 6884, 2272, 9811, 5437, 1087, 
2016-01-20, 13, 6564, 2271, 9758, 5481, 1064, 
2016-01-20, 14, 6154, 2272, 9716, 5841, 1112, 
2016-01-20, 15, 5229, 2272, 9916, 6421, 1225, 
2016-01-20, 16, 4135, 2271, 10296, 6888, 1484, 
2016-01-20, 17, 2475, 2272, 11726, 7365, 1905, 
2016-01-20, 18, 1911, 2273, 14493, 7032, 2353, 
2016-01-20, 19, 1915, 2273, 14849, 7240, 2426, 
2016-01-20, 20, 1896, 2274, 14467, 7199, 2348, 
2016-01-20, 21, 1901, 2274, 14180, 6923, 2070, 
2016-01-20, 22, 1927, 2274, 12611, 7218, 1823, 
2016-01-20, 23, 1900, 2273, 11405, 6792, 1396, 
2016-01-20, 24, 1893, 2273, 10220, 6286, 1213, 
2016-01-21, 1, 1837, 2272, 9687, 5876, 1222, 
2016-01-21, 2, 1858, 2274, 9334, 5598, 1147, 
2016-01-21, 3, 1883, 2273, 9045, 5483, 1087, 
2016-01-21, 4, 1948, 2273, 8916, 5413, 1157, 
2016-01-21, 5, 1966, 2275, 9482, 5294, 1207, 
2016-01-21, 6, 2045, 2275, 10177, 5913, 1325, 
2016-01-21, 7, 2113, 2274, 10683, 7680, 1509, 
2016-01-21, 8, 2729, 2275, 11639, 7516, 1500, 
2016-01-21, 9, 4171, 2275, 10884, 7056, 1343, 
2016-01-21, 10, 5499, 2274, 10200, 6322, 1261, 
2016-01-21, 11, 6190, 2272, 10146, 5409, 1182, 
2016-01-21, 12, 5710, 2273, 10463, 5194, 1241, 
2016-01-21, 13, 6256, 2272, 10272, 4902, 1057, 
2016-01-21, 14, 5954, 2271, 10053, 5418, 1116, 
2016-01-21, 15, 5239, 2272, 10293, 6045, 1121, 
2016-01-21, 16, 4391, 2271, 10650, 6642, 1236, 
2016-01-21, 17, 2780, 2272, 11303, 7676, 1727, 
2016-01-21, 18, 2185, 2272, 13296, 7725, 2406, 
2016-01-21, 19, 2170, 2272, 14310, 7471, 2205, 
2016-01-21, 20, 2111, 2274, 13398, 8062, 2042, 
2016-01-21, 21, 2078, 2274, 12836, 8090, 1759, 
2016-01-21, 22, 2081, 2273, 11990, 7786, 1519, 
2016-01-21, 23, 2012, 2274, 11085, 6853, 1370, 
2016-01-21, 24, 1928, 2274, 9954, 6463, 1222, 
2016-01-22, 1, 1956, 2273, 9900, 5742, 965, 
2016-01-22, 2, 2279, 2273, 9057, 5400, 1011, 
2016-01-22, 3, 2086, 2273, 8956, 5359, 993, 
2016-01-22, 4, 1902, 2273, 9147, 5247, 1038, 
2016-01-22, 5, 1955, 2273, 9269, 5535, 1077, 
2016-01-22, 6, 2005, 2274, 9832, 6436, 1243, 
2016-01-22, 7, 1946, 2273, 10571, 8285, 1398, 
2016-01-22, 8, 2532, 2274, 11198, 8230, 1304, 
2016-01-22, 9, 4145, 2273, 10731, 7496, 1243, 
2016-01-22, 10, 5610, 2272, 10119, 6899, 1104, 
2016-01-22, 11, 5841, 2273, 9897, 6934, 1047, 
2016-01-22, 12, 5801, 2272, 9683, 7327, 985, 
2016-01-22, 13, 5629, 2270, 10034, 6688, 930, 
2016-01-22, 14, 5692, 2269, 10135, 6490, 950, 
2016-01-22, 15, 5139, 2269, 10096, 6929, 960, 
2016-01-22, 16, 3803, 2270, 10418, 7624, 1145, 
2016-01-22, 17, 2833, 2269, 11067, 8084, 1474, 
2016-01-22, 18, 2439, 2270, 12476, 8413, 2150, 
2016-01-22, 19, 2335, 2271, 13195, 8314, 2058, 
2016-01-22, 20, 2171, 2272, 12474, 8813, 1857, 
2016-01-22, 21, 2206, 2273, 12249, 8431, 1637, 
2016-01-22, 22, 2238, 2271, 11435, 8160, 1446, 
2016-01-22, 23, 2353, 2271, 11121, 6575, 1428, 
2016-01-22, 24, 2515, 2271, 10144, 5878, 1191, 
2016-01-23, 1, 2424, 2270, 8831, 5878, 1174, 
2016-01-23, 2, 2630, 2271, 7875, 5699, 1155, 
2016-01-23, 3, 2616, 2269, 7169, 5981, 1040, 
2016-01-23, 4, 2692, 2267, 7368, 5491, 992, 
2016-01-23, 5, 2557, 2268, 7519, 5638, 1095, 
2016-01-23, 6, 2441, 2269, 7601, 6181, 1242, 
2016-01-23, 7, 2553, 2269, 7506, 6967, 1512, 
2016-01-23, 8, 2812, 2270, 7354, 7477, 1655, 
2016-01-23, 9, 3633, 2273, 7843, 7006, 1594, 
2016-01-23, 10, 4948, 2272, 8190, 6078, 1466, 
2016-01-23, 11, 6226, 2272, 7407, 6072, 1232, 
2016-01-23, 12, 6497, 2272, 7357, 5748, 1073, 
2016-01-23, 13, 7108, 2271, 7168, 5106, 1045, 
2016-01-23, 14, 7447, 2271, 7084, 4682, 1023, 
2016-01-23, 15, 7308, 2270, 7340, 4519, 946, 
2016-01-23, 16, 6826, 2270, 7297, 5120, 1059, 
2016-01-23, 17, 6070, 2270, 7705, 5690, 1301, 
2016-01-23, 18, 5340, 2270, 8328, 7699, 1709, 
2016-01-23, 19, 4716, 2270, 9074, 8244, 1897, 
2016-01-23, 20, 4301, 2271, 9362, 8101, 1880, 
2016-01-23, 21, 5026, 2271, 8522, 7828, 1636, 
2016-01-23, 22, 4617, 2271, 7901, 7996, 1641, 
2016-01-23, 23, 4605, 2272, 8033, 6586, 1476, 
2016-01-23, 24, 4917, 2272, 6976, 5967, 1292, 
2016-01-24, 1, 4384, 2271, 6363, 5848, 1233, 
2016-01-24, 2, 4506, 2271, 5692, 5591, 1231, 
2016-01-24, 3, 4553, 2271, 5129, 5667, 1220, 
2016-01-24, 4, 4311, 2271, 5185, 5788, 1179, 
2016-01-24, 5, 4294, 2271, 5357, 6146, 1148, 
2016-01-24, 6, 4161, 2273, 5709, 6542, 1293, 
2016-01-24, 7, 4205, 2273, 5991, 6837, 1443, 
2016-01-24, 8, 5295, 2274, 6109, 6166, 1189, 
2016-01-24, 9, 7535, 2274, 5665, 4903, 998, 
2016-01-24, 10, 8531, 2274, 5704, 3979, 954, 
2016-01-24, 11, 8511, 2274, 5800, 3845, 952, 
2016-01-24, 12, 8391, 2274, 5940, 3872, 1052, 
2016-01-24, 13, 8278, 2272, 6240, 3600, 1035, 
2016-01-24, 14, 7905, 2272, 6289, 3982, 943, 
2016-01-24, 15, 7420, 2272, 6419, 4370, 1083, 
2016-01-24, 16, 5646, 2272, 6783, 5687, 1215, 
2016-01-24, 17, 3521, 2273, 7878, 7282, 1627, 
2016-01-24, 18, 3155, 2274, 9176, 8282, 2509, 
2016-01-24, 19, 3960, 2274, 9379, 8608, 2362, 
2016-01-24, 20, 3793, 2275, 9607, 8730, 2039, 
2016-01-24, 21, 3690, 2275, 9331, 8598, 1898, 
2016-01-24, 22, 3389, 2275, 9087, 8017, 1691, 
2016-01-24, 23, 3620, 2276, 8245, 7340, 1258, 
2016-01-24, 24, 3707, 2276, 7241, 6763, 1285, 
2016-01-25, 1, 3353, 2276, 7042, 6249, 1271, 
2016-01-25, 2, 3229, 2275, 6790, 6067, 1188, 
2016-01-25, 3, 3419, 2276, 6744, 5712, 1131, 
2016-01-25, 4, 3096, 2274, 7137, 5836, 1112, 
2016-01-25, 5, 2927, 2275, 7681, 6096, 1220, 
2016-01-25, 6, 2727, 2275, 8421, 7230, 1440, 
2016-01-25, 7, 2299, 2275, 9382, 9031, 1908, 
2016-01-25, 8, 2761, 2276, 10550, 8931, 1816, 
2016-01-25, 9, 5135, 2276, 9521, 7819, 1340, 
2016-01-25, 10, 7011, 2276, 8401, 6823, 1165, 
2016-01-25, 11, 7574, 2276, 8080, 6112, 1228, 
2016-01-25, 12, 7689, 2275, 8006, 5745, 1266, 
2016-01-25, 13, 7643, 2275, 8032, 5543, 1315, 
2016-01-25, 14, 7273, 2274, 8118, 5815, 1251, 
2016-01-25, 15, 6427, 2273, 8147, 6633, 1266, 
2016-01-25, 16, 4934, 2273, 8774, 7726, 1326, 
2016-01-25, 17, 2896, 2273, 9897, 9250, 1526, 
2016-01-25, 18, 2064, 2274, 11599, 10002, 2250, 
2016-01-25, 19, 2074, 2275, 12679, 10056, 2170, 
2016-01-25, 20, 2062, 2276, 12318, 10046, 2067, 
2016-01-25, 21, 2026, 2276, 11572, 10096, 1988, 
2016-01-25, 22, 2054, 2276, 10634, 9673, 1771, 
2016-01-25, 23, 2116, 2277, 9982, 8379, 1564, 
2016-01-25, 24, 2097, 2277, 9591, 7069, 1339, 
2016-01-26, 1, 2001, 2277, 8847, 6762, 1165, 
2016-01-26, 2, 2146, 2278, 8089, 6599, 1097, 
2016-01-26, 3, 2176, 2277, 7965, 6382, 974, 
2016-01-26, 4, 2208, 2277, 8110, 6201, 985, 
2016-01-26, 5, 2252, 2277, 8409, 6425, 1173, 
2016-01-26, 6, 2212, 2277, 9038, 7444, 1372, 
2016-01-26, 7, 2257, 2276, 10639, 8452, 1639, 
2016-01-26, 8, 3140, 2276, 10585, 8740, 1678, 
2016-01-26, 9, 5656, 2277, 8787, 8134, 1229, 
2016-01-26, 10, 7116, 2277, 8286, 6737, 1157, 
2016-01-26, 11, 7617, 2277, 7873, 6307, 1056, 
2016-01-26, 12, 7635, 2276, 7874, 5963, 1001, 
2016-01-26, 13, 7738, 2275, 7964, 5628, 974, 
2016-01-26, 14, 7784, 2275, 7845, 5711, 969, 
2016-01-26, 15, 7464, 2274, 7812, 6097, 1068, 
2016-01-26, 16, 6025, 2273, 7938, 7413, 1247, 
2016-01-26, 17, 3302, 2274, 9237, 9337, 1563, 
2016-01-26, 18, 2078, 2274, 11041, 10426, 2300, 
2016-01-26, 19, 2073, 2274, 12084, 10345, 2346, 
2016-01-26, 20, 2039, 2275, 12046, 10186, 2098, 
2016-01-26, 21, 2025, 2275, 11571, 10021, 2001, 
2016-01-26, 22, 2038, 2275, 10786, 9647, 1604, 
2016-01-26, 23, 2061, 2279, 9731, 8693, 1441, 
2016-01-26, 24, 2032, 2278, 9512, 7132, 1333, 
2016-01-27, 1, 1904, 2275, 8602, 6964, 1289, 
2016-01-27, 2, 1977, 2275, 7670, 6977, 1340, 
2016-01-27, 3, 2029, 2275, 7422, 6828, 1295, 
2016-01-27, 4, 2061, 2275, 7282, 6882, 1343, 
2016-01-27, 5, 2026, 2275, 8096, 6824, 1413, 
2016-01-27, 6, 2067, 2275, 8561, 7948, 1512, 
2016-01-27, 7, 2134, 2275, 9124, 9458, 2227, 
2016-01-27, 8, 2821, 2275, 9859, 9366, 2253, 
2016-01-27, 9, 4567, 2275, 9252, 8586, 1691, 
2016-01-27, 10, 5528, 2275, 8885, 7847, 1535, 
2016-01-27, 11, 6164, 2275, 8669, 7133, 1399, 
2016-01-27, 12, 6579, 2275, 8027, 7126, 1352, 
2016-01-27, 13, 6722, 2274, 7554, 7368, 1412, 
2016-01-27, 14, 6497, 2275, 7723, 7326, 1401, 
2016-01-27, 15, 5225, 2275, 8426, 7580, 1562, 
2016-01-27, 16, 3999, 2274, 9149, 7994, 1608, 
2016-01-27, 17, 2393, 2273, 9340, 9821, 1826, 
2016-01-27, 18, 1809, 2273, 10581, 10734, 2549, 
2016-01-27, 19, 1814, 2274, 11526, 10909, 2539, 
2016-01-27, 20, 1818, 2275, 11376, 10414, 2689, 
2016-01-27, 21, 1846, 2276, 10876, 10506, 2330, 
2016-01-27, 22, 1792, 2277, 10166, 10304, 1849, 
2016-01-27, 23, 1789, 2277, 9322, 9004, 1860, 
2016-01-27, 24, 1742, 2278, 8248, 8441, 1552, 
2016-01-28, 1, 1751, 2277, 7612, 7911, 1465, 
2016-01-28, 2, 1765, 2277, 7075, 7657, 1454, 
2016-01-28, 3, 1763, 2276, 6793, 7709, 1330, 
2016-01-28, 4, 1780, 2276, 6756, 7699, 1360, 
2016-01-28, 5, 1803, 2276, 7362, 7606, 1566, 
2016-01-28, 6, 1812, 2276, 8242, 8425, 1641, 
2016-01-28, 7, 1867, 2275, 9381, 9466, 2315, 
2016-01-28, 8, 2694, 2276, 9694, 9619, 2306, 
2016-01-28, 9, 5158, 2276, 8483, 8831, 1530, 
2016-01-28, 10, 6731, 2276, 7789, 7739, 1404, 
2016-01-28, 11, 7127, 2276, 7741, 7220, 1165, 
2016-01-28, 12, 7419, 2275, 7380, 6988, 1210, 
2016-01-28, 13, 7071, 2274, 7197, 7476, 1321, 
2016-01-28, 14, 7188, 2274, 7297, 7328, 1236, 
2016-01-28, 15, 6651, 2273, 7380, 7720, 1338, 
2016-01-28, 16, 5778, 2271, 7676, 8365, 1275, 
2016-01-28, 17, 4097, 2272, 8373, 9523, 1483, 
2016-01-28, 18, 3592, 2271, 9578, 9942, 2332, 
2016-01-28, 19, 3183, 2271, 10509, 10280, 2489, 
2016-01-28, 20, 2823, 2273, 10734, 10116, 2255, 
2016-01-28, 21, 2639, 2275, 10668, 9613, 2230, 
2016-01-28, 22, 2926, 2275, 9309, 9539, 1798, 
2016-01-28, 23, 3100, 2278, 8112, 8715, 1710, 
2016-01-28, 24, 2697, 2281, 7700, 7938, 1486, 
2016-01-29, 1, 2662, 2279, 7763, 7262, 1025, 
2016-01-29, 2, 2829, 2277, 6965, 7200, 1169, 
2016-01-29, 3, 2846, 2277, 6952, 7037, 1116, 
2016-01-29, 4, 3001, 2275, 6718, 6759, 1105, 
2016-01-29, 5, 3023, 2274, 7065, 6862, 1213, 
2016-01-29, 6, 3393, 2274, 7402, 7255, 1397, 
2016-01-29, 7, 3914, 2274, 7682, 8542, 1738, 
2016-01-29, 8, 4389, 2274, 7624, 9028, 1974, 
2016-01-29, 9, 6024, 2274, 7717, 8033, 1450, 
2016-01-29, 10, 7523, 2274, 7826, 6871, 1331, 
2016-01-29, 11, 7889, 2274, 7279, 6910, 1207, 
2016-01-29, 12, 8071, 2274, 7262, 6745, 1174, 
2016-01-29, 13, 7963, 2273, 7581, 6429, 1160, 
2016-01-29, 14, 7661, 2273, 8004, 6638, 1164, 
2016-01-29, 15, 6865, 2273, 8412, 6889, 1315, 
2016-01-29, 16, 6287, 2273, 8015, 7530, 1316, 
2016-01-29, 17, 4429, 2272, 8348, 8759, 1654, 
2016-01-29, 18, 3415, 2271, 9180, 10373, 1995, 
2016-01-29, 19, 3373, 2271, 9831, 10512, 2033, 
2016-01-29, 20, 3872, 2273, 9285, 10096, 1810, 
2016-01-29, 21, 3808, 2273, 8971, 9656, 1817, 
2016-01-29, 22, 3681, 2274, 8513, 9276, 1560, 
2016-01-29, 23, 2946, 2275, 8780, 8086, 1593, 
2016-01-29, 24, 2903, 2275, 7479, 7713, 1559, 
2016-01-30, 1, 3009, 2275, 6991, 7218, 1381, 
2016-01-30, 2, 3187, 2275, 6032, 7022, 1428, 
2016-01-30, 3, 3241, 2274, 5851, 6680, 1295, 
2016-01-30, 4, 3360, 2272, 5401, 6667, 1354, 
2016-01-30, 5, 3398, 2274, 5450, 6724, 1477, 
2016-01-30, 6, 3511, 2273, 5899, 6776, 1632, 
2016-01-30, 7, 3721, 2272, 5550, 7913, 1707, 
2016-01-30, 8, 4405, 2274, 5651, 7909, 1597, 
2016-01-30, 9, 6345, 2275, 5405, 7043, 1479, 
2016-01-30, 10, 7033, 2275, 5082, 6900, 1633, 
2016-01-30, 11, 7546, 2275, 5298, 6096, 1499, 
2016-01-30, 12, 8087, 2276, 5277, 5731, 1384, 
2016-01-30, 13, 8342, 2274, 5207, 5556, 1295, 
2016-01-30, 14, 8421, 2272, 5104, 5541, 1287, 
2016-01-30, 15, 8141, 2272, 5223, 5842, 1334, 
2016-01-30, 16, 7004, 2271, 5697, 6386, 1486, 
2016-01-30, 17, 5304, 2272, 6543, 7347, 1744, 
2016-01-30, 18, 4369, 2273, 7558, 9007, 2214, 
2016-01-30, 19, 4322, 2273, 8281, 9408, 2147, 
2016-01-30, 20, 4135, 2275, 7818, 9607, 2145, 
2016-01-30, 21, 4117, 2276, 7403, 9601, 1968, 
2016-01-30, 22, 3937, 2276, 7127, 9215, 1836, 
2016-01-30, 23, 3691, 2277, 7850, 7596, 1714, 
2016-01-30, 24, 3543, 2276, 7293, 7157, 1604, 
2016-01-31, 1, 3131, 2275, 6387, 7212, 1615, 
2016-01-31, 2, 3492, 2276, 5446, 7038, 1470, 
2016-01-31, 3, 3154, 2275, 5329, 6974, 1486, 
2016-01-31, 4, 2907, 2275, 5483, 6906, 1394, 
2016-01-31, 5, 2899, 2276, 5622, 6934, 1363, 
2016-01-31, 6, 3270, 2275, 5526, 6988, 1423, 
2016-01-31, 7, 3262, 2274, 5679, 7437, 1607, 
2016-01-31, 8, 3874, 2274, 5664, 7486, 1606, 
2016-01-31, 9, 5317, 2273, 5497, 7247, 1554, 
2016-01-31, 10, 6244, 2272, 5687, 6898, 1483, 
2016-01-31, 11, 6739, 2273, 5449, 6887, 1581, 
2016-01-31, 12, 6502, 2273, 5593, 6939, 1637, 
2016-01-31, 13, 5702, 2272, 6595, 6728, 1644, 
2016-01-31, 14, 7020, 2274, 6107, 5998, 1376, 
2016-01-31, 15, 6159, 2274, 5995, 6565, 1692, 
2016-01-31, 16, 5703, 2273, 6395, 6901, 1519, 
2016-01-31, 17, 4485, 2274, 7214, 7940, 1918, 
2016-01-31, 18, 3735, 2274, 8819, 9081, 2246, 
2016-01-31, 19, 3944, 2274, 10011, 9144, 2273, 
2016-01-31, 20, 3899, 2274, 9948, 9137, 2211, 
2016-01-31, 21, 4286, 2274, 9130, 9103, 2139, 
2016-01-31, 22, 4194, 2275, 8487, 8820, 1872, 
2016-01-31, 23, 3945, 2275, 8129, 7753, 1714, 
2016-01-31, 24, 3899, 2276, 7275, 7037, 1540, 
2016-02-01, 1, 3630, 2275, 7437, 6172, 1474, 
2016-02-01, 2, 3915, 2276, 7167, 5759, 1227, 
2016-02-01, 3, 3871, 2276, 6807, 5900, 1186, 
2016-02-01, 4, 3770, 2276, 7025, 5919, 1254, 
2016-02-01, 5, 3746, 2277, 7309, 6408, 1303, 
2016-02-01, 6, 3724, 2278, 7629, 7571, 1630, 
2016-02-01, 7, 4145, 2279, 8747, 8197, 1843, 
2016-02-01, 8, 5119, 2280, 9171, 8284, 1834, 
2016-02-01, 9, 7570, 2280, 8151, 6937, 1507, 
2016-02-01, 10, 9930, 2279, 7329, 5279, 1311, 
2016-02-01, 11, 9963, 2281, 7037, 5184, 1193, 
2016-02-01, 12, 9715, 2282, 6941, 4854, 1210, 
2016-02-01, 13, 10250, 2281, 6630, 4216, 1123, 
2016-02-01, 14, 10306, 2282, 6849, 3810, 1128, 
2016-02-01, 15, 9588, 2282, 7021, 4226, 1151, 
2016-02-01, 16, 8518, 2281, 7582, 4831, 1250, 
2016-02-01, 17, 5462, 2281, 8591, 7623, 1543, 
2016-02-01, 18, 4243, 2282, 10269, 9372, 2172, 
2016-02-01, 19, 4091, 2283, 12220, 9202, 2300, 
2016-02-01, 20, 3837, 2283, 12331, 9139, 2243, 
2016-02-01, 21, 3309, 2281, 12144, 9276, 2182, 
2016-02-01, 22, 3061, 2282, 11617, 8600, 2057, 
2016-02-01, 23, 3200, 2283, 10307, 8075, 1702, 
2016-02-01, 24, 3207, 2284, 9173, 7502, 1391, 
2016-02-02, 1, 3266, 2283, 8824, 6615, 1248, 
2016-02-02, 2, 3447, 2282, 8457, 6175, 1097, 
2016-02-02, 3, 3313, 2281, 8393, 5916, 1177, 
2016-02-02, 4, 2887, 2279, 8723, 6018, 1175, 
2016-02-02, 5, 2623, 2281, 8963, 6584, 1471, 
2016-02-02, 6, 2391, 2280, 9999, 7089, 2019, 
2016-02-02, 7, 2680, 2279, 11840, 7355, 2436, 
2016-02-02, 8, 4041, 2279, 11693, 7511, 2377, 
2016-02-02, 9, 6160, 2279, 10233, 6835, 1955, 
2016-02-02, 10, 7615, 2277, 10285, 5413, 1371, 
2016-02-02, 11, 7775, 2277, 10167, 4957, 1172, 
2016-02-02, 12, 8080, 2276, 9628, 4418, 1117, 
2016-02-02, 13, 8026, 2277, 9406, 4313, 1002, 
2016-02-02, 14, 8151, 2277, 9228, 4311, 1021, 
2016-02-02, 15, 8028, 2277, 9080, 4282, 1133, 
2016-02-02, 16, 6892, 2276, 8685, 5722, 1421, 
2016-02-02, 17, 4069, 2277, 9719, 7677, 2063, 
2016-02-02, 18, 2611, 2277, 12170, 8417, 2746, 
2016-02-02, 19, 2542, 2277, 13391, 8637, 3003, 
2016-02-02, 20, 2388, 2277, 13444, 8683, 2812, 
2016-02-02, 21, 2252, 2278, 13260, 8659, 2496, 
2016-02-02, 22, 2012, 2277, 12383, 8553, 2285, 
2016-02-02, 23, 1866, 2277, 11592, 7787, 1861, 
2016-02-02, 24, 1784, 2280, 11039, 6928, 1413, 
2016-02-03, 1, 1681, 2280, 10034, 6776, 1338, 
2016-02-03, 2, 1691, 2280, 9806, 6354, 1285, 
2016-02-03, 3, 1703, 2279, 10033, 6058, 1231, 
2016-02-03, 4, 1750, 2280, 10251, 5819, 1193, 
2016-02-03, 5, 1788, 2281, 10491, 5822, 1475, 
2016-02-03, 6, 1776, 2281, 11320, 6061, 2073, 
2016-02-03, 7, 1857, 2281, 11904, 7966, 2325, 
2016-02-03, 8, 3004, 2281, 11960, 7786, 2463, 
2016-02-03, 9, 5511, 2281, 10657, 6698, 1740, 
2016-02-03, 10, 6904, 2280, 9980, 5572, 1345, 
2016-02-03, 11, 7630, 2280, 9554, 4543, 1283, 
2016-02-03, 12, 7819, 2279, 8981, 4478, 1083, 
2016-02-03, 13, 7907, 2277, 8565, 4713, 920, 
2016-02-03, 14, 7873, 2277, 8396, 4957, 945, 
2016-02-03, 15, 7564, 2278, 8546, 5044, 1007, 
2016-02-03, 16, 6338, 2278, 8800, 6191, 1077, 
2016-02-03, 17, 3408, 2279, 10012, 8011, 1839, 
2016-02-03, 18, 1873, 2279, 12415, 8897, 2448, 
2016-02-03, 19, 1913, 2280, 12822, 9484, 2866, 
2016-02-03, 20, 2006, 2281, 12960, 9058, 2712, 
2016-02-03, 21, 1954, 2282, 12633, 9040, 2413, 
2016-02-03, 22, 1873, 2282, 11533, 8916, 2212, 
2016-02-03, 23, 1851, 2285, 10493, 8190, 2019, 
2016-02-03, 24, 1804, 2285, 9835, 7638, 1332, 
2016-02-04, 1, 1721, 2281, 9516, 6466, 1569, 
2016-02-04, 2, 1820, 2282, 9527, 5798, 1483, 
2016-02-04, 3, 1823, 2282, 9356, 5760, 1406, 
2016-02-04, 4, 1872, 2281, 9616, 5484, 1392, 
2016-02-04, 5, 1959, 2282, 9952, 5563, 1528, 
2016-02-04, 6, 2017, 2282, 10176, 6516, 1961, 
2016-02-04, 7, 2188, 2281, 11236, 7440, 2600, 
2016-02-04, 8, 3451, 2281, 10975, 7762, 2362, 
2016-02-04, 9, 5831, 2281, 9754, 6682, 1565, 
2016-02-04, 10, 7390, 2280, 9679, 4804, 1220, 
2016-02-04, 11, 8204, 2280, 8973, 4451, 970, 
2016-02-04, 12, 8052, 2279, 8729, 4465, 1073, 
2016-02-04, 13, 7886, 2279, 8852, 4206, 1017, 
2016-02-04, 14, 7979, 2278, 8711, 4207, 1094, 
2016-02-04, 15, 7686, 2277, 8635, 4486, 1052, 
2016-02-04, 16, 6201, 2277, 8603, 5909, 1243, 
2016-02-04, 17, 3393, 2277, 9628, 7803, 1792, 
2016-02-04, 18, 2077, 2278, 11746, 8557, 2404, 
2016-02-04, 19, 2075, 2278, 12514, 9001, 2816, 
2016-02-04, 20, 2068, 2280, 12607, 8826, 2534, 
2016-02-04, 21, 2031, 2279, 12441, 8467, 2481, 
2016-02-04, 22, 2123, 2279, 10972, 8826, 2126, 
2016-02-04, 23, 2125, 2279, 10429, 7844, 1774, 
2016-02-04, 24, 2050, 2279, 10079, 6549, 1610, 
2016-02-05, 1, 1900, 2278, 10726, 5158, 1488, 
2016-02-05, 2, 1982, 2279, 10242, 4964, 1388, 
2016-02-05, 3, 1942, 2279, 10173, 4770, 1320, 
2016-02-05, 4, 1929, 2278, 10264, 4646, 1406, 
2016-02-05, 5, 1982, 2279, 10790, 4766, 1384, 
2016-02-05, 6, 2018, 2279, 10767, 5906, 1835, 
2016-02-05, 7, 2069, 2279, 10944, 7761, 2332, 
2016-02-05, 8, 3179, 2279, 11749, 6925, 2265, 
2016-02-05, 9, 6080, 2279, 10445, 5500, 1537, 
2016-02-05, 10, 7797, 2277, 9975, 3856, 1262, 
2016-02-05, 11, 8547, 2277, 9515, 3192, 1106, 
2016-02-05, 12, 8567, 2277, 9043, 3226, 1040, 
2016-02-05, 13, 8373, 2276, 8799, 3442, 895, 
2016-02-05, 14, 8450, 2276, 9045, 3444, 929, 
2016-02-05, 15, 8088, 2275, 8945, 3986, 900, 
2016-02-05, 16, 7022, 2274, 8990, 5008, 1025, 
2016-02-05, 17, 4000, 2274, 9662, 7095, 1713, 
2016-02-05, 18, 2047, 2276, 11327, 8628, 2284, 
2016-02-05, 19, 2115, 2277, 11467, 9485, 2520, 
2016-02-05, 20, 2161, 2277, 11127, 9350, 2392, 
2016-02-05, 21, 2149, 2276, 10813, 9037, 2363, 
2016-02-05, 22, 2109, 2275, 10010, 9041, 2054, 
2016-02-05, 23, 2073, 2276, 9911, 7968, 1783, 
2016-02-05, 24, 2006, 2276, 9641, 7033, 1650, 
2016-02-06, 1, 1827, 2277, 8934, 6550, 1709, 
2016-02-06, 2, 1890, 2278, 8427, 6412, 1487, 
2016-02-06, 3, 1883, 2278, 8136, 6293, 1431, 
2016-02-06, 4, 1895, 2277, 8316, 6041, 1319, 
2016-02-06, 5, 1971, 2278, 8557, 5863, 1351, 
2016-02-06, 6, 2082, 2278, 8614, 6210, 1516, 
2016-02-06, 7, 2067, 2278, 8228, 7405, 1721, 
2016-02-06, 8, 3314, 2278, 7774, 7287, 1515, 
2016-02-06, 9, 6162, 2278, 7501, 5328, 1213, 
2016-02-06, 10, 7920, 2278, 6682, 4356, 982, 
2016-02-06, 11, 8386, 2278, 6284, 4188, 952, 
